USO,x,Open,Close
2.91,,84.82651851,87.94719069
-4.65,,87.53641164,82.55666715
1.68,,90.52425833,92.32339182
2.49,,90.17085711,92.83742996
-2.96,,94.04756141,90.87765955
-1.97,,94.347417,92.2377188
2.6,,91.0490056,93.83337886
0.02,,88.46810577,88.48952402
-0.46,,85.27678565,84.78416576
2.27,,80.56476936,82.9957414
1.23,,78.99052756,80.30775029
-0.91,,82.68517669,81.71064605
-0.67,,87.98619501,87.26868344
-1.4,,88.76796135,87.26868344
-0.81,,89.72107373,88.85363437
-1.98,,90.31007577,88.18966844
-1.44,,93.56565066,92.02353624
-0.84,,93.06232165,92.1627549
-1.29,,94.57230868,93.19083118
1.09,,93.5442324,94.71152735
2.31,,93.04090339,95.51471194
-2.58,,101.810614,99.05868751
-3.7,,103.5599006,99.61333936
-0.36,,102.4185978,102.034608
-0.26,,100.4346508,100.1573248
0.44,,98.8346935,99.30401429
-4.28,,103.2719083,98.70669691
1.38,,103.2825747,104.7545354
0.3,,99.92266444,100.2426559
1.68,,97.12807241,98.92002455
-1.38,,98.81336073,97.34140005
0.33,,97.56539406,97.91738466
-0.46,,99.41067811,98.92002455
2.01,,97.85338637,99.99732911
-1.46,,99.14401857,97.58672683
-1.04,,99.78400147,98.67469777
-2.45,,101.4692898,98.85602626
-0.73,,103.6452317,102.8665858
-0.88,,102.7172565,101.7786149
-1.04,,103.0692471,101.9599434
-2.63,,106.8238134,104.018555
1.42,,106.2584952,107.7731214
-2.24,,109.0424209,106.6531513
3.88,,105.3474922,109.5077799
-1.93,,107.1917434,105.122322
0.74,,107.0094628,107.8029197
-1.06,,107.5777495,106.4411761
0.08,,108.7036006,108.7893797
-2.37,,109.7865621,107.2453554
-1.88,,112.799554,110.7837444
1.57,,112.6923301,114.3757454
-1.4,,113.485787,111.9846522
-3.33,,116.7239491,113.1533929
-2.27,,119.5761051,117.1421223
-5.31,,126.2025428,120.5089531
-0.02,,125.988095,125.9666502
-1.69,,127.6822328,125.8701487
2.9,,119.490326,122.5998194
-1.29,,118.9542064,117.571018
-1.58,,119.5546603,117.8605225
0.66,,122.5462074,123.2538852
0.03,,125.2268052,125.2589724
3.03,,122.0315327,125.2804172
-1.1,,124.0473422,122.8678792
-1.5,,123.4790555,121.8706968
-0.12,,123.3262267,123.1962614
1.74,,120.629447,122.5139436
-1.77,,119.4272681,117.5102801
0.52,,119.6005551,120.163738
1.46,,118.5500024,120.1312467
-0.56,,118.809933,118.2034283
-3.88,,119.990451,115.7882401
2.14,,117.7810411,120.0987554
0.41,,117.26118,117.705228
-3.76,,122.1132173,118.0409717
0.28,,117.9651586,118.2684109
3.26,,116.9795885,120.5103121
2.22,,117.802702,120.2070598
-3.11,,119.2756419,115.9073749
-0.97,,119.1565071,118.1059543
3.74,,117.434467,121.4850518
3.81,,108.4560318,112.5824297
-0.89,,108.1636099,107.1997007
-1.56,,110.697933,109.0083843
1.11,,110.4055111,111.60769
-0.15,,112.7222719,112.5584473
-2.14,,114.0219474,111.6847159
2.91,,112.5038391,115.682037
-1.07,,115.0376601,113.8690444
-0.97,,117.8663655,116.8069662
-2.17,,117.7353058,115.3653094
3.7,,114.2513019,118.2923096
0.39,,113.4867869,113.9127309
0.35,,111.8922271,112.2744846
-0.59,,112.3400144,111.6956375
-1.79,,111.4007532,109.4457792
-1.01,,110.5597867,109.4567008
1.59,,109.3474844,111.0840255
-0.71,,110.1119994,109.3365628
0.37,,111.1277121,111.5318129
1.16,,108.6703426,109.9372531
1.57,,107.283294,108.9979918
1.41,,105.907167,107.4471186
1.51,,104.0068012,105.6559692
2.3,,99.49616289,102.0081407
-0.4,,99.14667033,98.70980463
-1.08,,102.2047302,101.0251928
-0.93,,103.1981672,102.1762944
-0.18,,105.3408037,105.1430219
0.72,,104.3189309,105.1100583
-0.2,,102.6267974,102.4070398
0.78,,103.7255854,104.58264
1.4,,102.9344581,104.4727612
0.91,,102.7037126,103.7036096
2.81,,99.96773051,103.0553247
0.2,,101.2752882,101.4950458
0.93,,100.2314396,101.2533124
0.43,,100.0006941,100.473173
0.79,,97.62731211,98.49535461
0.83,,96.30876653,97.22076056
-0.9,,97.88003334,96.89112416
1.81,,95.69344526,97.68225151
0.19,,95.59455434,95.80332406
0.44,,95.03417247,95.51763919
0.44,,92.78165711,93.26512382
0.75,,91.08952362,91.91361461
2.98,,88.78206886,92.05645705
1.06,,87.90303848,89.06775374
-3.36,,93.08931775,89.39739013
-0.64,,94.2176464,93.5083264
0.66,,94.28414515,95.01563141
2.78,,90.91487513,93.9959839
0.72,,89.49623511,90.29422012
-0.7,,89.72898074,88.95316198
1.6,,88.33250698,90.10580699
-2.28,,93.7299889,91.20303638
1.02,,93.96273453,95.09321329
-0.62,,93.00958577,92.32243201
-0.48,,96.41210517,95.88011517
0.19,,96.44535455,96.65593392
0.91,,95.32595891,96.3345233
0.84,,94.76071953,95.69170204
2.56,,92.06752014,94.90480016
0.42,,92.33351514,92.79900639
1.1,,91.75719263,92.97633639
2.81,,89.20807386,92.32243201
-2.33,,90.58238137,88.00001323
-0.16,,90.30530325,90.12797324
-0.71,,89.91739387,89.13049199
1.74,,88.37683948,90.30530325
-0.99,,88.82245604,87.72204017
1.55,,87.31077364,89.03364696
0.38,,87.09958272,87.52196456
0.22,,87.12181334,87.3663502
-1.12,,87.19962052,85.95470561
1.18,,86.85504586,88.16665264
0.85,,86.65497025,87.59977175
-0.51,,84.96544287,84.39856197
0.89,,83.22033892,84.20960167
0.81,,81.47523498,82.37557523
-0.1,,81.90873214,81.79757902
1.88,,80.77497034,82.86464895
2.12,,78.67417643,81.03062251
1.18,,76.27326909,77.58487588
-1.46,,78.34071707,76.71788156
-0.28,,78.28514052,77.97391179
0.72,,78.52967737,79.32997982
-1.7,,80.21920476,78.32960176
0.53,,79.83016885,80.41928037
-0.06,,81.70148489,81.63446152
1.35,,80.01473014,81.52275591
1.22,,79.45620208,80.81901055
-0.09,,80.42804091,80.32750586
1.18,,77.91466463,79.23279085
0.05,,77.57954779,77.6354006
1.1,,77.57954779,78.80830953
0.01,,79.90302453,79.91419509
-1.23,,80.7184755,79.34449647
-0.23,,80.5174054,80.26048249
-0.26,,81.58977928,81.29934468
0.18,,82.74034708,82.94141719
-0.28,,81.9584078,81.64563208
-0.1,,82.79619989,82.68449428
-0.4,,84.50529576,84.05847331
-0.65,,85.68937525,84.96328877
-1.57,,86.09151545,84.33773734
-0.39,,86.79526081,86.35960892
-0.26,,87.83412301,87.54368842
1.09,,86.43780285,87.65539403
