"","x"
"1187",-0.096782037892667
"1188",0.945844826715072
"1189",-1.19717648496658
"1190",-1.25464595436912
"1191",1.4130189069396
"1192",1.72533929555917
"1193",0.529502367012043
"1194",0.664048358541652
"1195",-0.579341772966762
"1196",-0.612808387384856
"1197",-1.43048415685447
"1198",1.48708555292332
"1199",-0.314429677891609
"1200",1.96813258004348
